name,date (yyyy_mm_dd_hh_mm_ss),tag 1,tag 2,tag 3,tag 4
drinking_004.jpg,2018_09_17_12_07,water,eating,happy,
drinking_005.jpg,2018_09_17_13_50,water,class,bored,
drinking_006.jpg,2018_09_17_14_01,water,class,bored,
drinking_007.jpg,2018_09_17_14_30,water,class,bored,
drinking_008.jpg,2018_09_17_16_43,water,eating,happy,
drinking_009.jpg,2018_09_17_16_59,water,eating,happy,
drinking_010.jpg,2018_09_17_17_00,water,eating,happy,
drinking_011.jpg,2018_09_17_17_00,water,eating,happy,
drinking_012.jpg,2018_09_17_20_35,water,studying,stressed,
drinking_013.jpg,2018_09_17_20_39,water,studying,stressed,
drinking_014.jpg,2018_09_18_07_54,water,exercising,happy,
drinking_015.jpg,2018_09_18_08_26,water,exercising,happy,
drinking_016.jpg,2018_09_18_08_28,water,exercising,happy,
drinking_017.jpg,2018_09_18_08_32,water,exercising,happy,
drinking_018.jpg,2018_09_18_09_58,water,studying,stressed,
drinking_019.jpg,2018_09_18_10_17,smoothie,eating,happy,
drinking_020.jpg,2018_09_18_10_20,smoothie,eating,happy,
drinking_021.jpg,2018_09_18_16_33,water,class,bored,
drinking_022.jpg,2018_09_18_16_42,water,class,bored,
drinking_023.jpg,2018_09_18_18_05,water,class,bored,
drinking_024.jpg,2018_09_18_18_14,water,class,bored,
drinking_025.jpg,2018_09_18_19_01,water,class,bored,
drinking_026.jpg,2018_09_18_20_22,water,eating,happy,
drinking_027.jpg,2018_09_18_21_55,water,studying,stressed,
drinking_028.jpg,2018_09_18_21_56,water,studying,stressed,
drinking_029.jpg,2018_09_19_08_13,water,class,bored,
drinking_030.jpg,2018_09_19_08_38,water,class,bored,
drinking_031.jpg,2018_09_19_10_29,water,studying,happy,
drinking_032.jpg,2018_09_19_11_25,water,studying,happy,
drinking_033.jpg,2018_09_19_11_58,water,studying,happy,
drinking_034.jpg,2018_09_19_12_59,water,studying,happy,
drinking_035.jpg,2018_09_19_13_59,water,class,happy,
drinking_036.jpg,2018_09_19_14_04,water,class,happy,
drinking_037.jpg,2018_09_19_14_15,water,class,happy,
drinking_038.jpg,2018_09_19_15_10,water,class,happy,
drinking_039.jpg,2018_09_19_15_28,water,class,happy,
drinking_040.jpg,2018_09_19_15_36,water,class,happy,
drinking_041.jpg,2018_09_19_16_04,water,class,happy,
drinking_042.jpg,2018_09_19_16_11,water,class,happy,
drinking_043.jpg,2018_09_19_16_47,water,studying,happy,
drinking_044.jpg,2018_09_20_07_54,water,exercising,happy,
drinking_045.jpg,2018_09_20_08_27,water,exercising,happy,
drinking_046.jpg,2018_09_20_08_31,water,exercising,happy,
drinking_047.jpg,2018_09_20_15_03,water,studying,stressed,
drinking_048.jpg,2018_09_20_16_28,water,class,stressed,
drinking_049.jpg,2018_09_20_16_34,water,class,stressed,
drinking_050.jpg,2018_09_20_18_36,water,eating,stressed,
drinking_051.jpg,2018_09_21_08_06,water,class,bored,
drinking_052.jpg,2018_09_21_08_33,water,class,bored,
drinking_053.jpg,2018_09_21_10_19,water,studying,bored,
drinking_054.jpg,2018_09_21_10_52,water,studying,bored,
drinking_055.jpg,2018_09_21_11_06,water,studying,bored,
drinking_056.jpg,2018_09_21_12_21,water,studying,bored,
drinking_057.jpg,2018_09_21_12_21,water,studying,bored,
drinking_058.jpg,2018_09_21_12_30,water,studying,bored,
drinking_059.jpg,2018_09_21_12_30,water,studying,bored,
drinking_060.jpg,2018_09_21_12_41,water,studying,bored,
drinking_061.jpg,2018_09_21_12_41,water,studying,bored,
drinking_062.jpg,2018_09_21_12_46,water,studying,bored,
drinking_063.jpg,2018_09_21_14_10,water,class,bored,
drinking_064.jpg,2018_09_21_14_23,water,class,bored,
drinking_065.jpg,2018_09_21_14_28,water,class,bored,
drinking_066.jpg,2018_09_21_18_03,water,club,happy,
drinking_067.jpg,2018_09_21_19_36,water,club,happy,
drinking_068.jpg,2018_09_22_12_57,water,studying,stressed,
drinking_069.jpg,2018_09_22_13_27,water,studying,stressed,
drinking_070.jpg,2018_09_22_13_45,water,studying,stressed,
drinking_071.jpg,2018_09_22_15_12,water,studying,stressed,
drinking_072.jpg,2018_09_22_16_05,water,studying,stressed,
drinking_073.jpg,2018_09_22_17_05,water,studying,stressed,
drinking_074.jpg,2018_09_22_18_28,water,studying,stressed,
drinking_075.jpg,2018_09_22_18_29,water,studying,stressed,
drinking_076.jpg,2018_09_22_22_38,water,socializing,happy,
drinking_077.jpg,2018_09_22_22_40,water,socializing,happy,
drinking_078.jpg,2018_09_22_22_50,water,socializing,happy,
drinking_079.jpg,2018_09_22_23_01,water,socializing,happy,
drinking_080.jpg,2018_09_22_23_07,water,socializing,happy,
drinking_081.jpg,2018_09_22_23_15,water,socializing,happy,
drinking_082.jpg,2018_09_22_23_17,water,socializing,happy,
drinking_083.jpg,2018_09_22_23_18,water,socializing,happy,
drinking_084.jpg,2018_09_22_23_20,water,socializing,happy,
drinking_085.jpg,2018_09_22_23_21,water,socializing,happy,
drinking_086.jpg,2018_09_22_23_39,water,socializing,happy,
drinking_087.jpg,2018_09_23_12_39,water,studying,stressed,
drinking_088.jpg,2018_09_23_12_58,water,studying,stressed,
drinking_089.jpg,2018_09_23_13_28,water,studying,stressed,
drinking_090.jpg,2018_09_23_13_37,water,studying,stressed,
drinking_091.jpg,2018_09_23_14_04,water,studying,stressed,
drinking_092.jpg,2018_09_23_15_55,tea,socializing,stressed,
drinking_093.jpg,2018_09_23_15_59,tea,socializing,stressed,
drinking_094.jpg,2018_09_23_16_32,tea,socializing,stressed,
drinking_095.jpg,2018_09_23_16_40,tea,studying,stressed,
drinking_096.jpg,2018_09_23_16_40,tea,studying,stressed,
drinking_097.jpg,2018_09_23_21_38,water,studying,stressed,
drinking_098.jpg,2018_09_23_22_11,water,studying,stressed,
drinking_099.jpg,2018_09_23_23_41,water,socializing,stressed,
drinking_100.jpg,2018_09_23_23_41,water,socializing,stressed,
drinking_101.jpg,2018_09_23_23_41,water,socializing,stressed,
drinking_102.jpg,2018_09_23_23_54,water,socializing,stressed,
cross_button_001.jpg,2018_09_17_19_15,walking,back,homebound,
cross_button_002.jpg,2018_09_18_15_21,schoolbound,culcbound,coffeerun,
cross_button_003.jpg,2018_09_18_20_51,going,home,dark,
cross_button_004.jpg,2018_09_19_08_22,coffeerun,classbound,schoolday,
cross_button_005.jpg,2018_09_19_08_27,multiple,button,cross,
cross_button_006.jpg,2018_09_19_11_22,home,real,quick,
cross_button_007.jpg,2018_09_19_19_51,done,with,school,
cross_button_008.jpg,2018_09_20_13_25,homeworkbound,coffee,tired,
cross_button_009.jpg,2018_09_20_13_37,another,darn,button,
cross_button_010.jpg,2018_09_20_13_44,and,more,buttons,
cross_button_011.jpg,2018_09_20_17_07,culcbound,studying,exhausted,
cross_button_012.jpg,2018_09_21_12_49,almost,done,schoolweek,
cross_button_013.jpg,2018_09_21_18_27,going,to,girlfriends,
cross_button_014.jpg,2018_09_21_18_29,done,with,week,
cross_button_015.jpg,2018_09_22_09_11,leaving,ga,tech,
cross_button_016.jpg,2018_09_22_09_57,exiting,marta,train,
cross_button_017.jpg,2018_09_22_10_04,enjoying,weekend,dunwoody,
cross_button_018.jpg,2018_09_23_17_58,getting,homework,done,
commuting_life_001.jpg,2018_09_17_08_12_31,commuting,transportation,train,
commuting_life_002.jpg,2018_09_17_08_33_14,commuting,transportation,train,
commuting_life_003.jpg,2018_09_17_09_12_02,commuting,transportation,grass,
commuting_life_004.jpg,2018_09_17_04_16_09,commuting,transportation,waiting,
commuting_life_005.jpg,2018_09_17_04_53_11,commuting,transportation,fence,
commuting_life_006.jpg,2018_09_17_06_58_12,commuting,transportation,tree,
commuting_life_007.jpg,2018_09_18_02_33_51,commuting,transportation,street,
commuting_life_008.jpg,2018_09_18_02_40_02,commuting,transportation,window,
commuting_life_009.jpg,2018_09_18_03_07_36,commuting,transportation,urban,
commuting_life_010.jpg,2018_09_18_06_47_37,commuting,transportation,sidewalk,
commuting_life_011.jpg,2018_09_18_07_11_18,commuting,transportation,highway,
commuting_life_012.jpg,2018_09_18_07_38_09,commuting,transportation,window,
commuting_life_013.jpg,2018_09_19_11_36_04,commuting,transportation,quiet,
commuting_life_014.jpg,2018_09_19_12_12_44,commuting,transportation,trolley,
commuting_life_015.jpg,2018_09_19_03_08_27,commuting,transportation,window,
commuting_life_016.jpg,2018_09_19_04_54_01,commuting,transportation,tree,
commuting_life_017.jpg,2018_09_20_02_52_05,commuting,transportation,bench,
commuting_life_018.jpg,2018_09_20_03_15_06,commuting,transportation,bikes,
commuting_life_019.jpg,2018_09_20_06_17_21,commuting,transportation,parking,
commuting_life_020.jpg,2018_09_20_07_16_22,commuting,transportation,sunset,
commuting_life_021.jpg,2018_09_21_02_18_17,commuting,transportation,train,
commuting_life_022.jpg,2018_09_21_02_48_03,commuting,transportation,street,
commuting_life_023.jpg,2018_09_21_07_00_22,commuting,transportation,empty,
commuting_life_024.jpg,2018_09_21_07_33_32,commuting,transportation,reflection,
commuting_life_025.jpg,2018_09_24_02_34_33,commuting,transportation,tree,
commuting_life_026.jpg,2018_09_24_07_18_05,commuting,transportation,golden,
climb_stairs_000.jpg,2018_09_17_14_47_00,stairs,inside,concrete,
climb_stairs_001.jpg,2018_09_17_14_54_00,stairs,inside,glass,
climb_stairs_002.jpg,2018_09_17_16_20_00,stairs,outside,concrete,
climb_stairs_003.jpg,2018_09_18_10_27_00,stairs,inside,wood,
climb_stairs_004.jpg,2018_09_18_10_52_00,stairs,inside,wood,
climb_stairs_005.jpg,2018_09_18_10_54_00,stairs,transportation,bus,
climb_stairs_006.jpg,2018_09_18_11_05_00,stairs,transportation,bus,
climb_stairs_007.jpg,2018_09_18_11_08_00,stairs,outside,concrete,
climb_stairs_008.jpg,2018_09_18_11_09_00,stairs,inside,marble,
climb_stairs_009.jpg,2018_09_18_13_32_00,stairs,outside,concrete,
climb_stairs_010.jpg,2018_09_18_14_18_00,stairs,outside,concrete,
climb_stairs_011.jpg,2018_09_18_14_19_00,stairs,inside,marble,
climb_stairs_012.jpg,2018_09_18_15_47_00,stairs,inside,marble,
climb_stairs_013.jpg,2018_09_18_15_54_00,stairs,outside,concrete,
climb_stairs_014.jpg,2018_09_18_15_56_00,stairs,inside,metal,
climb_stairs_015.jpg,2018_09_18_16_00_00,stairs,inside,rubber,
climb_stairs_016.jpg,2018_09_18_17_52_00,stairs,inside,glass,
climb_stairs_017.jpg,2018_09_18_17_53_00,stairs,outside,concrete,
climb_stairs_018.jpg,2018_09_18_17_56_00,stairs,inside,rubber,
climb_stairs_019.jpg,2018_09_18_19_17_00,stairs,inside,rubber,
climb_stairs_020.jpg,2018_09_19_07_23_00,stairs,outside,concrete,
climb_stairs_021.jpg,2018_09_19_07_53_00,stairs,outside,concrete,
climb_stairs_022.jpg,2018_09_19_08_50_00,stairs,outside,concrete,
climb_stairs_023.jpg,2018_09_19_08_55_00,stairs,outside,concrete,
climb_stairs_024.jpg,2018_09_19_08_55_00,stairs,outside,brick,
climb_stairs_025.jpg,2018_09_19_08_56_00,stairs,outside,concrete,
climb_stairs_026.jpg,2018_09_19_08_56_00,stairs,inside,concrete,
climb_stairs_027.jpg,2018_09_19_09_54_00,stairs,inside,concrete,
climb_stairs_028.jpg,2018_09_19_09_55_00,stairs,outside,concrete,
climb_stairs_029.jpg,2018_09_19_09_55_00,stairs,outside,brick,
climb_stairs_030.jpg,2018_09_19_09_56_00,stairs,outside,concrete,
climb_stairs_031.jpg,2018_09_19_11_02_00,stairs,outside,concrete,
climb_stairs_032.jpg,2018_09_19_13_44_00,stairs,outside,brick,
climb_stairs_033.jpg,2018_09_19_13_44_00,stairs,outside,concrete,
climb_stairs_034.jpg,2018_09_19_13_45_00,stairs,inside,concrete,
climb_stairs_035.jpg,2018_09_19_14_46_00,stairs,outside,concrete,
climb_stairs_036.jpg,2018_09_19_14_47_00,stairs,outside,brick,
climb_stairs_037.jpg,2018_09_19_14_47_00,stairs,outside,concrete,
climb_stairs_038.jpg,2018_09_19_14_52_00,stairs,inside,rubber,
climb_stairs_039.jpg,2018_09_19_16_17_00,stairs,inside,rubber,
climb_stairs_040.jpg,2018_09_20_10_38_00,stairs,outside,concrete,
climb_stairs_041.jpg,2018_09_20_10_58_00,stairs,outside,concrete,
climb_stairs_042.jpg,2018_09_20_11_27_00,stairs,inside,metal,
climb_stairs_043.jpg,2018_09_20_11_30_00,stairs,inside,metal,
climb_stairs_044.jpg,2018_09_20_11_40_00,stairs,inside,metal,
climb_stairs_045.jpg,2018_09_20_16_22_00,stairs,outside,concrete,
climb_stairs_046.jpg,2018_09_20_16_24_00,stairs,inside,glass,
climb_stairs_047.jpg,2018_09_20_16_34_00,stairs,inside,rubber,
climb_stairs_048.jpg,2018_09_21_07_34_00,stairs,outside,concrete,
climb_stairs_049.jpg,2018_09_21_07_35_00,stairs,inside,wood,
climb_stairs_050.jpg,2018_09_21_07_35_00,stairs,inside,wood,
climb_stairs_051.jpg,2018_09_21_07_36_00,stairs,inside,wood,
climb_stairs_052.jpg,2018_09_21_07_37_00,stairs,inside,wood,
climb_stairs_053.jpg,2018_09_21_07_50_00,stairs,transportation,bus,
climb_stairs_054.jpg,2018_09_21_07_54_00,stairs,transportation,bus,
climb_stairs_055.jpg,2018_09_21_08_51_00,stairs,outside,concrete,
climb_stairs_056.jpg,2018_09_21_08_58_00,stairs,outside,concrete,
climb_stairs_057.jpg,2018_09_21_08_59_00,stairs,outside,stone,
climb_stairs_058.jpg,2018_09_21_13_29_00,stairs,transportation,bus,
climb_stairs_059.jpg,2018_09_21_13_32_00,stairs,transportation,bus,
climb_stairs_060.jpg,2018_09_21_13_34_00,stairs,inside,tile,
climb_stairs_061.jpg,2018_09_21_13_56_00,stairs,outside,concrete,
climb_stairs_062.jpg,2018_09_21_13_57_00,stairs,outside,concrete,
climb_stairs_063.jpg,2018_09_21_13_58_00,stairs,outside,stone,
climb_stairs_064.jpg,2018_09_21_14_03_00,stairs,outside,stone,
climb_stairs_065.jpg,2018_09_21_14_05_00,stairs,outside,stone,
climb_stairs_066.jpg,2018_09_21_14_49_00,stairs,outside,concrete,
climb_stairs_067.jpg,2018_09_21_14_50_00,stairs,transportation,bus,
climb_stairs_068.jpg,2018_09_22_13_35_00,stairs,outside,concrete,
climb_stairs_069.jpg,2018_09_22_16_52_00,stairs,outside,concrete,
climb_stairs_070.jpg,2018_09_22_16_56_00,stairs,outside,concrete,
climb_stairs_071.jpg,2018_09_22_16_56_00,stairs,outside,concrete,
climb_stairs_072.jpg,2018_09_22_16_59_00,stairs,outside,concrete,
climb_stairs_073.jpg,2018_09_22_17_00_00,stairs,inside,tile,
climb_stairs_074.jpg,2018_09_22_17_04_00,stairs,outside,concrete,
climb_stairs_075.jpg,2018_09_22_17_05_00,stairs,outside,brick,
climb_stairs_076.jpg,2018_09_23_12_14_00,stairs,outside,concrete,
climb_stairs_077.jpg,2018_09_23_12_15_00,stairs,inside,wood,
climb_stairs_078.jpg,2018_09_23_12_15_00,stairs,inside,wood,
climb_stairs_079.jpg,2018_09_23_14_45_00,stairs,outside,concrete,
climb_stairs_080.jpg,2018_09_23_14_49_00,stairs,inside,wood,
climb_stairs_081.jpg,2018_09_23_14_51_00,stairs,inside,wood,
climb_stairs_082.jpg,2018_09_23_15_28_00,stairs,outside,concrete,
chair_000.jpg,2018_09_12_15,homework,avoidtraffic,school,
chair_001.jpg,2018_09_14_09,class,learning,school,
chair_002.jpg,2018_09_16_17,home,dinner,family,
chair_003.jpg,2018_09_16_17,comfy,tv,family,
chair_004.jpg,2018_09_16_18,study,homework,longday,
chair_005.jpg,2018_09_17_08,class,morning,tired,
chair_006.jpg,2018_09_17_08,break,school,homework,
chair_007.jpg,2018_09_17_11,lunch,hungry,school,
chair_008.jpg,2018_09_17_14,class,learning,school,
chair_009.jpg,2018_09_17_20,latenight,tired,homeworkdue,
chair_010.jpg,2018_09_17_22,home,hungry,tired,
chair_011.jpg,2018_09_18_08,work,morning,makingmoney,
chair_012.jpg,2018_09_18_17,food,boyfriend,hangingout,
chair_013.jpg,2018_09_18_18,Offwork,messy,driving,
chair_014.jpg,2018_09_18_18,home,dinner,family,
chair_015.jpg,2018_09_18_19,studying,homework,music,
chair_016.jpg,2018_09_18_21,food,homework,music,
chair_017.jpg,2018_09_19_05,early,makeup,gettingready,
chair_018.jpg,2018_09_19_05,runninglate,makeup,morning,
chair_019.jpg,2018_09_19_05,runninglate,makeup,morning,
chair_020.jpg,2018_09_19_05,early,makeup,gettingready,
chair_021.jpg,2018_09_19_05,comfy,sleep,home,
chair_022.jpg,2018_09_19_05,car,driving,tooearly,
chair_023.jpg,2018_09_19_05,driving,school,traffic,
chair_024.jpg,2018_09_19_05,coffee,car,morning,
chair_025.jpg,2018_09_19_07,class,early,math,
chair_026.jpg,2018_09_19_08,break,chilling,homework,
chair_027.jpg,2018_09_19_10,studying,friends,test,
chair_028.jpg,2018_09_19_16,driving,home,traffic,
chair_029.jpg,2018_09_19_16,needcoffee,gas,car,
chair_030.jpg,2018_09_19_16,food,driving,coffee,
chair_031.jpg,2018_09_19_17,messy,driving,car,
chair_032.jpg,2018_09_19_18,home,hungry,family,
chair_033.jpg,2018_09_19_22,home,hangingout,family,
chair_034.jpg,2018_09_20_08,breakfast,gettingready,work,
chair_035.jpg,2018_09_20_08,driving,sleptin,coffee,
chair_036.jpg,2018_09_20_09,work,graphics,fun,
chair_037.jpg,2018_09_20_10,break,work,coworkers,
chair_038.jpg,2018_09_20_12,lunch,driving,eating,
chair_039.jpg,2018_09_20_12,lunch,eating,food,
chair_040.jpg,2018_09_20_15,work,graphics,hot,
chair_041.jpg,2018_09_20_15,work,money,fun,
chair_042.jpg,2018_09_20_15,learning ,work,art,
chair_043.jpg,2018_09_20_19,home,family,birthday,
chair_044.jpg,2018_09_20_20,family,eatingout,italian,
chair_045.jpg,2018_09_21_05,driving,tooearly,messy,
chair_046.jpg,2018_09_21_08,school,math,morning,
chair_047.jpg,2018_09_21_09,tutor,help,math,
chair_048.jpg,2018_09_21_09,studying,test,nobreak,
chair_049.jpg,2018_09_21_10,notes,test,computer,
chair_050.jpg,2018_09_21_16,driving,noschool,traffic,
chair_051.jpg,2018_09_22_12,boyfriend,coolcar,leather,
chair_052.jpg,2018_09_22_11,makeup,fun,gettingready,
chair_053.jpg,2018_09_22_14,family,eating,shopping,
chair_054.jpg,2018_09_22_16,family,riding,shooping,
chair_055.jpg,2018_09_22_18,homework,home,school,
chair_056.jpg,2018_09_19_13,class,learning,school,
chair_057.jpg,2018_09_19_13,class,learning,computers,
chair_058.jpg,2018_09_23_10,makeup,church,Sunday,
chair_059.jpg,2018_09_23_10,riding,dad,truck,
chair_060.jpg,2018_09_23_11,church,worship,family,
chair_061.jpg,2018_09_23_13,riding,momtime,hangingout,
chair_062.jpg,2018_09_23_13,lunch,home,family,
chair_063.jpg,2018_09_23_13,pizza,home ,dogs,
chair_064.jpg,2018_09_23_15,nap,football,comfy,
chair_065.jpg,2018_09_23_16,badpic,homework,backagain,
chair_066.jpg,2018_09_23_16,studying,project,school,
chair_067.jpg,2018_09_23_18,homework,computer,home,
chair_068.jpg,2018_09_23_18,errands,store,helping,
chair_069.jpg,2018_09_23_19,groceries,car,driving,
chair_070.jpg,2018_09_23_19,dinner,home,breakfast,
brown_curved_001.jpg,2018_09_17_07_37_55,grey,brick,morning,
brown_curved_002.jpg,2018_09_17_07_45_00,pink,brick,morning,
brown_curved_003.jpg,2018_09_17_07_46_00,pink,brick,morning,
brown_curved_004.jpg,2018_09_17_07_48_00,grey,concrete,morning,
brown_curved_005.jpg,2018_09_17_12_34_00,grey,concrete,afternoon,
brown_curved_006.jpg,2018_09_17_14_54_00,grey,concrete,afternoon,
brown_curved_007.jpg,2018_09_17_14_54_30,grey,concrete,afternoon,
brown_curved_008.jpg,2018_09_18_07_35_00,red,brick,morning,
brown_curved_009.jpg,2018_09_18_09_02_00,brown,concrete,morning,
brown_curved_010.jpg,2018_09_18_20_57_00,brown,concrete,evening,
brown_curved_011.jpg,2018_09_18_20_57_30,brown,concrete,evening,
brown_curved_012.jpg,2018_09_19_12_36_00,black,concrete,afternoon,
brown_curved_013.jpg,2018_09_20_23_30_00,brown,concrete,evening,
brown_curved_014.jpg,2018_09_21_15_49_00,grey,concrete,afternoon,
brown_curved_015.jpg,2018_09_22_11_23_00,grey,concrete,morning,
brown_curved_016.jpg,2018_09_22_11_27_00,black,concrete,morning,
brown_pointed_001.jpg,2018_09_17_12_10_00,red,brick,afternoon,
brown_pointed_002.jpg,2018_09_17_12_26_00,grey,concrete,afternoon,
brown_pointed_003.jpg,2018_09_17_14_50_00,grey,concrete,afternoon,
brown_pointed_004.jpg,2018_09_18_20_57_15,brown,concrete,evening,
brown_pointed_005.jpg,2018_09_20_07_45_00,grey,concrete,morning,
brown_pointed_006.jpg,2018_09_20_23_33_00,grey,concrete,evening,
brown_pointed_007.jpg,2018_09_20_23_37_00,grey,concrete,evening,
brown_pointed_008.jpg,2018_09_21_07_53_00,grey,concrete,morning,
brown_pointed_009.jpg,2018_09_22_19_38_00,pink,concrete,evening,
brown_pointed_010.jpg,2018_09_23_08_52_00,red,brick,morning,
brown_small_001.jpg,2018_09_17_07_38_03,grey,brick,morning,
brown_small_002.jpg,2018_09_17_07_47_00,grey,concrete,morning,
brown_small_003.jpg,2018_09_19_14_48_00,grey,concrete,afternoon,
brown_small_004.jpg,2018_09_21_11_53_00,grey,concrete,morning,
brown_small_005.jpg,2018_09_21_13_47_00,grey,concrete,afternoon,
brown_torn_001.jpg,2018_09_17_07_44_00,pink,brick,morning,
brown_torn_002.jpg,2018_09_17_12_29_00,red,brick,afternoon,
brown_torn_003.jpg,2018_09_18_07_37_00,black,concrete,morning,
brown_torn_004.jpg,2018_09_18_16_23_00,red,brick,afternoon,
brown_torn_005.jpg,2018_09_20_07_53_00,grey,concrete,morning,
brown_torn_006.jpg,2018_09_22_21_39_00,black,concrete,evening,
green_curved_001.jpg,2018_09_20_23_38_00,pink,brick,evening,
green_multi_001.jpg,2018_09_17_07_39_00,grey,concrete,morning,
green_multi_002.jpg,2018_09_17_12_35_00,grey,concrete,afternoon,
green_multi_003.jpg,2018_09_22_11_23_30,grey,concrete,morning,
green_pointed_001.jpg,2018_09_17_07_38_30,grey,concrete,morning,
green_pointed_002.jpg,2018_09_17_07_39_15,grey,concrete,morning,
green_pointed_003.jpg,2018_09_17_12_15_00,grey,concrete,afternoon,
green_pointed_004.jpg,2018_09_18_07_34_00,brown,grate,morning,
green_pointed_005.jpg,2018_09_18_07_39_00,pink,brick,morning,
green_pointed_006.jpg,2018_09_19_07_38_00,grey,concrete,morning,
green_pointed_007.jpg,2018_09_19_12_14_30,grey,concrete,afternoon,
green_pointed_008.jpg,2018_09_20_07_38_00,grey,concrete,morning,
green_pointed_009.jpg,2018_09_20_07_42_00,red,brick,morning,
green_pointed_010.jpg,2018_09_21_07_30_00,grey,concrete,morning,
green_pointed_011.jpg,2018_09_21_07_30_30,grey,concrete,morning,
green_pointed_012.jpg,2018_09_22_11_16_00,grey,concrete,morning,
green_small_001.jpg,2018_09_20_07_37_00,grey,concrete,morning,
green_small_002.jpg,2018_09_20_07_54_00,grey,concrete,morning,
green_small_003.jpg,2018_09_21_07_29_00,grey,concrete,morning,
green_torn_001.jpg,2018_09_22_19_40_00,pink,concrete,evening,
grey_pointed_001.jpg,2018_09_17_07_38_45,red,brick,morning,
grey_pointed_002.jpg,2018_09_19_07_44_00,red,brick,morning,
speckle_curved_001.jpg,2018_09_18_07_36_00,grey,concrete,morning,
speckle_pointed_001.jpg,2018_09_17_07_43_30,pink,brick,morning,
speckle_torn_001.jpg,2018_09_19_14_47_00,grey,concrete,afternoon,
yellow_curved_001.jpg,2018_09_17_07_43_00,red,brick,morning,
yellow_curved_002.jpg,2018_09_17_09_58_00,grey,concrete,morning,
yellow_curved_003.jpg,2018_09_17_12_30_00,red,brick,afternoon,
yellow_curved_004.jpg,2018_09_19_12_14_00,grey,concrete,afternoon,
yellow_curved_005.jpg,2018_09_21_15_50_00,grey,concrete,afternoon,
yellow_pointed_001.jpg,2018_09_17_07_40_00,black,concrete,morning,
yellow_pointed_002.jpg,2018_09_18_07_42_00,pink,brick,morning,
yellow_pointed_003.jpg,2018_09_20_07_42_00,red,brick,morning,
yellow_pointed_004.jpg,2018_09_20_07_43_00,red,brick,morning,
yellow_pointed_005.jpg,2018_09_21_07_34_00,red,brick,morning,
yellow_small_001.jpg,2018_09_21_13_47_15,grey,concrete,afternoon,
yellow_small_002.jpg,2018_09_22_12_43_00,grey,concrete,afternoon,
yellow_small_003.jpg,2018_09_23_08_54_00,grey,concrete,morning,
yellow_torn_001.jpg,2018_09_18_16_23_15,pink,brick,afternoon,
blue_notebook_000.jpg,2018_09_20_11_28_30,writing,studying,drawing,
blue_notebook_001.jpg,2018_09_20_11_28_39,writing,studying,notes,
blue_notebook_002.jpg,2018_09_20_13_14_00,writing,studying,drawing,
blue_notebook_003.jpg,2018_09_20_13_28_34,writing,studying,drawing,
blue_notebook_004.jpg,2018_09_20_13_28_50,writing,studying,drawing,
blue_notebook_005.jpg,2018_09_20_22_45_30,writing,studying,drawing,
blue_notebook_006.jpg,2018_09_20_22_45_30,writing,studying,drawing,
blue_notebook_007.jpg,2018_09_20_22_45_30,writing,studying,drawing,
blue_notebook_008.jpg,2018_09_20_22_45_30,writing,studying,notes,
blue_notebook_009.jpg,2018_09_20_22_45_30,writing,studying,notes,
blue_notebook_010.jpg,2018_09_20_23_15_35,writing,studying,notes,
blue_notebook_011.jpg,2018_09_20_23_15_35,writing,studying,notes,
blue_notebook_012.jpg,2018_09_20_23_15_35,writing,studying,notes,
blue_notebook_013.jpg,2018_09_20_23_15_35,writing,studying,notes,
blue_notebook_014.jpg,2018_09_20_23_15_35,writing,studying,notes,
blue_notebook_015.jpg,2018_09_21_01_15_15,writing,studying,notes,
blue_notebook_016.jpg,2018_09_21_01_15_15,writing,studying,notes,
blue_notebook_017.jpg,2018_09_21_01_15_15,writing,studying,drawing,
blue_notebook_018.jpg,2018_09_21_16_12_45,writing,studying,drawing,
blue_notebook_019.jpg,2018_09_21_16_12_45,writing,studying,drawing,
blue_notebook_020.jpg,2018_09_21_16_12_45,writing,studying,drawing,
blue_notebook_021.jpg,2018_09_21_16_12_45,writing,studying,drawing,
blue_notebook_022.jpg,2018_09_21_16_12_45,writing,studying,drawing,
blue_notebook_023.jpg,2018_09_22_19_40_40,writing,studying,stressed,
blue_notebook_024.jpg,2018_09_22_19_40_40,writing,studying,stressed,
blue_notebook_025.jpg,2018_09_22_19_40_40,writing,studying,notes,
blue_notebook_026.jpg,2018_09_22_20_10_30,writing,studying,drawing,
blue_notebook_027.jpg,2018_09_22_20_10_30,writing,studying,drawing,
blue_notebook_028.jpg,2018_09_22_20_10_30,writing,studying,notes,
blue_notebook_029.jpg,2018_09_22_20_10_30,writing,studying,notes,
blue_notebook_030.jpg,2018_09_22_20_10_30,writing,studying,notes,
blue_notebook_031.jpg,2018_09_22_20_10_30,writing,studying,notes,
blue_notebook_032.jpg,2018_09_23_10_50_00,writing,studying,notes,
blue_notebook_033.jpg,2018_09_23_10_50_00,writing,studying,notes,
blue_notebook_034.jpg,2018_09_23_10_50_00,writing,studying,notes,
blue_notebook_035.jpg,2018_09_23_10_50_00,writing,studying,notes,
blue_notebook_036.jpg,2018_09_23_10_50_00,writing,studying,notes,
blue_notebook_037.jpg,2018_09_23_10_50_00,writing,studying,stressed,
blue_notebook_038.jpg,2018_09_23_23_55_15,writing,studying,stressed,
blue_notebook_039.jpg,2018_09_23_23_55_15,writing,studying,stressed,
